point_id,lon,lat,target
9RIuAGT0,92.973036,56.053321999999994,0.7755651417200607
5WiIuenb,37.625792,55.726877,0.5810747055101592
UvSdh5eX,30.354623999999998,59.852171999999996,-0.34815737860381524
0yC9gVuF,37.795349,55.759304,-1.082899026507888
5RDhXAew,37.589706,55.749205,-0.26171718473274785
GT8iSIX9,39.629515000000005,47.208802,0.30014407542919014
WOc5pt6d,30.244120000000002,60.022004,0.06243354228375483
nGW7MYJ2,49.14667,55.82634,-0.34815737860381524
eAjJXePD,55.881094999999995,54.790183999999996,0.8620053355911281
xG1TJsxS,30.349039,59.942578000000005,0.12726368768705537
BS42UrdB,37.601719,55.611703000000006,0.25692397849365645
myPybSTm,50.181802000000005,53.212513,-0.34815737860381524
dv6A4N9j,37.41172,55.647053,2.2450484375282063
PlRVd2q7,30.349681,59.832908999999994,-1.1693392203789554
K3gR6qAk,49.233274,55.763478000000006,-1.082899026507888
n7SOrDDm,82.92201700000001,55.04399300000001,0.21370388155812275
Z3zfHcbJ,60.505568999999994,56.823455,-0.6074779602170174
gJTsNAnJ,30.379346,59.870262,-1.0396789295723543
kMeJWHoE,37.67892,55.78856999999999,-0.4778176694104163
jHHBbyj3,30.320997,59.92681999999999,-0.30493728166828155
Up3Qbuvy,37.474799,55.72790500000001,0.5162445601068586
zqxBvgo3,37.602418,55.689662,0.4730244631713249
omENfbNH,37.305857,55.485758,0.8620053355911281
ALeY6VVA,39.710881,47.249843,-0.17527699086168047
2CRYkkg6,30.315541999999997,60.016895999999996,-0.5642578632814836
ujHS8P2G,43.821958,56.365497999999995,-0.650698057152551
du4QcmQO,37.61114,55.72961,-0.52103776634595
bBxa5jY2,50.148747,53.217110999999996,-0.4778176694104163
A2xt33Am,39.717178000000004,47.281294,-0.6939181540880848
xN7TAdHL,82.93639399999999,55.066218000000006,-0.650698057152551
qbrgrMBr,49.149344,55.784486,-1.1261191234434216
VVoIWaCa,82.90992800000001,54.936865000000004,-0.9964588326368206
sMvuaVtL,50.22169,53.24867,0.9484455294621955
XFkAf5M7,37.492272,55.793785,0.732345044784527
sZIU9J2S,82.896969,54.980785,-0.8235784448946858
ck6UZCBf,37.765282,55.677014,0.8620053355911281
mj6Q5LGP,30.145125,59.835831000000006,-0.39137747553934893
SXJSzE6M,39.690447,47.260108,0.30014407542919014
NlhU5eaH,30.322345000000002,59.848552000000005,0.25692397849365645
5LuJwOiM,30.400447999999997,60.010906000000006,-0.26171718473274785
oVyZAtf8,82.853025,54.96611600000001,-0.32654733013604836
Zg57ss59,49.192958000000004,55.744566000000006,-0.5642578632814836
c0UVFgm4,37.608376,55.640498,-0.7371382510236184
y3wFGx0E,49.093419,55.821845999999994,-0.650698057152551
cmCo8uJn,82.897109,54.983219999999996,-0.650698057152551
w8zOhAG6,30.410413000000002,59.928543000000005,-0.8235784448946858
6Ujlr2LT,37.599224,55.594651,-0.4345975724748826
NF33CYqv,92.855412,56.014191000000004,-0.8667985418302195
nFBsJ5k3,55.958351,54.736872,-0.34815737860381524
vohBRdK6,44.027034,56.319444,-0.8235784448946858
jyqrl6X7,37.577366,55.819331000000005,0.21370388155812275
tkDyf0LP,50.173675,53.14038000000001,1.5967469834952008
HccXdHMK,92.907574,56.032916,0.17048378462258906
3Ix3aKz2,37.605121999999994,55.864849,-0.8235784448946858
xiF41hyd,30.256958,59.989943999999994,0.4730244631713249
t0UxAofh,43.92821,56.28733199999999,-0.002396603119545705
hufqRDv4,30.395038,60.013018,0.30014407542919014
V0ApRZJb,30.296671999999997,60.003612,1.3806464988175324
y7s9SVJ9,92.904517,56.051203,-0.650698057152551
jEMylCQY,82.961076,55.104068999999996,-0.4345975724748826
TgeoTj5W,30.437617,59.933032,-0.17527699086168047
oVuxDTxV,37.749337,55.788125,-0.6074779602170174
LwZsJ4Cy,50.190391,53.191807999999995,0.9052254325266618
P9mGf44m,92.913763,56.042136,-0.34815737860381524
5Hm5PVsi,37.618848,55.80346899999999,0.08404359075152168
AG9avE8M,43.951477000000004,56.235105000000004,-0.34815737860381524
ib3vdw9y,60.611964,56.807141,1.4670866926885997
PSh4SCru,60.605429,56.857018999999994,-0.6939181540880848
YscCLNMq,49.187244,55.753468000000005,-0.002396603119545705
LxMbcr8a,30.317728999999996,59.915881000000006,0.4298043662357912
P96LMIRr,44.076675,56.306447999999996,-0.34815737860381524
yQpPc4NY,50.305359,53.325718,0.34336417236472383
bwIuFswf,55.947782999999994,54.725857,-0.52103776634595
ueXw8anZ,37.478132,55.854932999999996,3.0662302793033462
b00YAzxr,37.481371,55.663201,3.3255508609165485
uewNqxcJ,30.482577000000003,59.908258,-1.1693392203789554
rkhUhnnc,30.622015,59.73877099999999,-0.650698057152551
y5XqCNW4,92.854072,55.977807999999996,-0.17527699086168047
ZopCnYnF,49.231840999999996,55.755079,0.8187852386555944
uReBoRP9,37.656393,55.636821,-0.39137747553934893
tbmL4C5J,37.602891,55.765829000000004,-0.21849708779721416
J4kyyZ66,60.701356000000004,56.754564,-0.9100186387657532
6oJCNSPc,43.956056,56.338797,-0.19688703932944732
uFWtwbd5,39.713683,47.249262,0.30014407542919014
VtQVSJDn,37.767348999999996,55.705906999999996,1.034885723333263
zynEGrYK,82.914099,55.059654,1.294206304946465
padKVxZ1,82.905185,54.989033,1.164546014139864
hHKAMvaG,30.369312,60.008665,-0.26171718473274785
9vpi0zuV,93.023803,55.997114,-0.4778176694104163
A4nv1Vap,49.100728000000004,55.860342,0.21370388155812275
aooa1N95,50.238669,53.251546999999995,0.04082349381598799
cI5aMfP5,37.174766,55.981852,-0.06722674852284624
Z3IaIqhp,60.613168,56.769296,0.04082349381598799
4nCrGS4K,30.443872999999996,59.87619300000001,-0.08883679699061309
TPU9VeHE,56.05836899999999,54.771232999999995,-1.363829656588857
Ha4y1r9O,30.355110999999997,59.957184999999996,-0.002396603119545705
iL9SqqPf,56.123864000000005,54.779754000000004,-0.7803583479591522
XRbToMaK,50.270990000000005,53.275606999999994,0.9484455294621955
1QF1l1v9,37.642140999999995,55.704974,0.3865842693002575
hhQwsdq2,82.952805,55.013374,1.164546014139864
3JMyNJ5Q,30.297659000000003,59.986416000000006,-0.30493728166828155
DvEZb53r,30.610533,59.74071,-1.212559317314489
95UFIIsM,37.70708,55.747424,-0.045616700055079396
O1UQUy36,39.713982,47.294783,-0.17527699086168047
zg9Rqx6j,37.783778000000005,55.751043,0.5162445601068586
b3PCdEll,50.2764,53.233532,2.5043690191414085
59UjpU7q,37.823358,55.82249300000001,0.8187852386555944
CEBFrSa4,50.0882,53.1224,5.702656192370902
OHty6LJP,37.543246,55.547844999999995,0.732345044784527
9F0eikRX,37.605028999999995,55.883288,0.21370388155812275
3mtxtQsE,49.179869000000004,55.766358999999994,-0.8235784448946858
cj6KcHW8,55.99405600000001,54.697990000000004,-0.002396603119545705
x5YyYuwn,55.98732,54.741197,-0.650698057152551
jg4KN4rk,92.886411,55.986692000000005,0.30014407542919014
FKpC96cF,37.866307,55.743527,-0.6939181540880848
XgLZQs6q,37.760289,55.674530000000004,-0.26171718473274785
o4icTq9v,60.600816,56.904251,-0.6939181540880848
JPx1PvlT,37.799084,55.809132,0.4730244631713249
8X4xMkKc,37.508122,55.743649,0.34336417236472383
GSLqcJM1,37.4297,55.65875,0.8187852386555944
YTZfRTZJ,37.623825,55.761543999999994,0.8187852386555944
9PoCNghL,37.633949,55.780203,0.17048378462258906
i8jX5UZv,30.474390000000003,59.94595,-0.650698057152551
Fl0Opd5w,30.326728999999997,59.934582999999996,0.17048378462258906
1qYX1KZb,39.710018,47.220296999999995,-1.0396789295723543
w6RCwQrC,37.571560999999996,55.503838,-0.52103776634595
9IcvdlDF,56.131626000000004,54.784093999999996,-1.4286598019921575
d8JVU4L3,37.360169,55.847572,-0.7803583479591522
pmpDwkBu,60.64901999999999,56.788548999999996,-1.3422196081210902
UfEj63Mg,37.544665,55.863752000000005,0.6459048509134596
HtEs9cWZ,37.622612,55.72933100000001,1.164546014139864
IlEraymJ,37.675098,55.710535,-0.30493728166828155
LyuFHuZx,30.384063,59.924416,-1.0396789295723543
HAqT6xQb,37.719899,55.612726,3.1526704731744135
2EADrSl6,37.622021999999994,55.684431999999994,2.2018283405926726
6GDLLbCh,37.759126,55.63894499999999,-0.650698057152551
H1tR9t1s,50.2633,53.22044399999999,0.12726368768705537
h6qIFhXA,93.010041,56.020784,0.9052254325266618
zrqrRf0q,55.986665,54.718073,-0.650698057152551
p4OinUCs,39.690907,47.218739,-0.9532387357012869
ZEvDCFD6,37.56367,55.74434,0.9484455294621955
HtGYnJHb,44.042485,56.296299,-0.34815737860381524
8Kw8gqVd,30.359883,59.930514,2.417928825270341
8xLLfRSF,43.88397,56.33959,-0.7803583479591522
HmjxRHVs,60.62619399999999,56.79685500000001,-0.39137747553934893
mn6nMLpV,56.03576999999999,54.757093999999995,-0.7371382510236184
I24gbq5p,43.947623,56.320338,0.17048378462258906
MJFHjv6Q,49.019816,55.867687,0.17048378462258906
ySZshzYS,55.999586,54.749739,0.9484455294621955
tLuy6W1t,37.591484,55.707393999999994,1.2509862080109313
HuP6vu8Y,43.877078000000004,56.261653,0.602684753977926
4PiWRiJr,30.193401,59.852886,-0.650698057152551
m41j6rrW,56.010003000000005,54.759041,-0.26171718473274785
5z5VpTGn,92.881905,56.03873299999999,-0.8235784448946858
DkEbcUGo,82.896401,55.035830000000004,0.5162445601068586
OrzylnCV,30.319964000000002,59.86660799999999,-1.0396789295723543
PxLPVy6I,37.572989,55.56719399999999,1.1213259172043302
fP7JB9Qs,92.877984,56.011430000000004,-0.9100186387657532
LjxEMUOO,37.541447,55.65596600000001,-0.9532387357012869
nJTccp1w,37.514509000000004,55.744566000000006,-0.13205689392614678
bNDUKJPE,37.60593,55.622604,0.25692397849365645
HGHbCtK4,37.564184000000004,55.678416000000006,0.7107349963167602
9smvi5GH,43.990534999999994,56.314677,-0.650698057152551
esn300Zl,30.470336,59.865058999999995,-0.39137747553934893
7f8oLjIM,37.743809999999996,55.802292,0.6459048509134596
ydC9L7Y0,83.09449599999999,54.840236,-1.1693392203789554
H8hoDXdE,83.002607,55.035543000000004,1.4886967411563665
b0sYQyFL,44.072992,56.2903,-0.17527699086168047
v6Oi0Qqv,30.377473,59.829918000000006,0.4730244631713249
JdwLeH2P,30.410802,59.928986,-0.9532387357012869
2nZ3pCKA,37.595555,55.647504000000005,-0.30493728166828155
vWhC4eBL,43.853857,56.222055000000005,-0.6939181540880848
8KhPM0ol,30.234364000000003,59.949177,-1.2557794142500227
Im4dPNQA,30.318236,59.819869999999995,-0.9532387357012869
59rpwZBk,92.8844,56.0343,-1.2557794142500227
xyfgfTqy,50.218369,53.346633999999995,1.683187177366268
9hCdPw1R,39.610521000000006,47.230596000000006,-0.30493728166828155
rWEmMwxi,30.439315,59.932347,-0.4778176694104163
aYLir9h9,37.534028,55.693307,-0.7371382510236184
KqXLlOgG,50.286374,53.299319999999994,0.08404359075152168
4sRLEOxj,37.606606,55.763435,-0.045616700055079396
xNX8I5kF,43.868347,56.350322999999996,1.5103067896241336
PIdoZHEy,39.764188,47.242109,-0.34815737860381524
yLT4AAE2,37.500057,55.697458999999995,-0.5642578632814836
FU4c6TNZ,43.851009000000005,56.250287,-0.7803583479591522
HWurGKxG,37.174811,55.982678,-0.8667985418302195
YhUH0AzP,37.564275,55.48530600000001,-0.9964588326368206
8WSj3Gk6,37.664964000000005,55.677589000000005,1.3374264018819988
FMPuwbsj,49.080847999999996,55.82885,-1.2989995111855563
ULMcd4UD,37.609398,55.724074,-0.32654733013604836
t7pBweOS,82.912079,55.055884999999996,-0.6939181540880848
26faxJy5,30.330016999999998,60.053615,-0.5642578632814836
OCFXnfRX,37.434961,55.862827,-0.045616700055079396
WriLsZWE,50.191899,53.191447,0.8187852386555944
Uv0PuoVB,37.539124,55.890487,0.4298043662357912
lvkMDIOb,39.628532,47.229281,0.08404359075152168
HdHd7sSJ,60.598983999999994,56.829097999999995,-0.9532387357012869
5xgQDtpq,30.317177,59.925389,-0.39137747553934893
2TAJRlVf,30.323314,60.036664,0.34336417236472383
GiIKvJL5,30.273976,59.900057999999994,-0.17527699086168047
kMEH7s7T,30.354079,59.987141,-0.13205689392614678
5e7r5h7s,55.931315000000005,54.674806000000004,-0.21849708779721416
VPAKzSyv,37.738382,55.621404000000005,-0.13205689392614678
agEDsbB4,37.743187,55.650691,-0.52103776634595
1MZSTvdD,37.626744,55.664763,-0.4778176694104163
tJMGAXxW,37.478967,55.705202,-0.5858679117492506
YFVTWD12,37.799496000000005,55.809774,2.979790085432279
P6UqUJpJ,37.579044,55.569846,0.08404359075152168
sniqNObc,60.549152,56.853301,0.30014407542919014
nfG8rj1F,50.140492,53.20338100000001,0.7755651417200607
i56AVrYY,37.49945,55.820181000000005,1.1213259172043302
YV1fUOaw,37.588885,55.899252000000004,-0.13205689392614678
NS2HdU7x,37.566136,55.744381000000004,1.164546014139864
fPqxIVRl,37.492471,55.603912,0.12726368768705537
nXLHbL6J,30.335177,60.058778000000004,-0.39137747553934893
bwmFXfeI,92.813971,56.014036,-0.13205689392614678
P3zwA2PW,30.251162,59.842341000000005,-0.9532387357012869
NbjUjYPI,30.347252,59.92864,-0.21849708779721416
eLaYE4WM,82.890962,54.983999999999995,0.21370388155812275
PPRBBVMW,30.205797999999998,59.990781999999996,-1.1693392203789554
DSJ1FKTg,37.486238,55.839484,-0.002396603119545705
zq24zBHA,82.899443,55.03455400000001,0.12726368768705537
ojoSTUzr,37.552933,55.89761,-0.26171718473274785
nIzdgNPW,30.323306,59.929001,-0.045616700055079396
k9vFUEKA,37.636654,55.754287,0.3865842693002575
avEOHzEY,30.427870000000002,59.721488,0.12726368768705537
plCkOHbN,37.199926,56.008615,-0.9100186387657532
7KGXXWOd,50.248917999999996,53.24535600000001,0.25692397849365645
wlzvYVvr,60.545255000000004,56.830029,-0.045616700055079396
34hHszrj,37.529346999999994,55.790881999999996,3.1526704731744135
7hMTdDGt,37.469313,55.66425699999999,-0.6074779602170174
6baGVy1n,49.109605,55.786663,0.34336417236472383
7NWLRjS9,43.856974,56.259358,-0.08883679699061309
IdMzYW0W,29.76554,59.997719999999994,0.9484455294621955
AODBmARj,37.660853,55.887902000000004,-0.045616700055079396
lFH5jSIm,39.830557,47.238839,1.7480173227695688
HQWajdou,82.925985,55.014685,-0.26171718473274785
vjPO8Pi1,37.49365,55.792989,-0.7371382510236184
Wf730kFc,49.081689000000004,55.828543,-0.34815737860381524
2kUlAO0h,30.582934,59.740388,-1.0396789295723543
mU5wwKjd,39.765401000000004,47.254866,-1.1693392203789554
te8dMz6Z,37.51644,55.778380000000006,2.007337904382771
F9XOYlnb,49.212676,55.780841,-0.8235784448946858
gTgKPP27,37.621543,55.754674,-0.9100186387657532
ZyyHiNqb,30.3984,59.828011,-0.8235784448946858
1TMXBgUM,37.606331,55.611794999999994,1.985727855915004
uZS0s98V,60.519689,56.79343000000001,1.164546014139864
Hng1ty3A,37.734468,55.709798,0.7755651417200607
QaQP4R7f,37.602885,55.596334999999996,-0.30493728166828155
AGA0LBwJ,37.621947,55.684503,0.06243354228375483
gQlNWXf4,30.446878,59.912914,-0.52103776634595
e6KI8WVh,37.664147,55.731865,0.25692397849365645
AvrNG4Gf,49.184999,55.805234999999996,-0.6074779602170174
fmo3uo10,43.864996000000005,56.243008999999994,-0.30493728166828155
6zswhGTw,83.11036899999999,54.966570999999995,-0.7803583479591522
H8wtfc6G,37.508715,55.616981,0.12726368768705537
oeiKBQIm,49.185044,55.76481999999999,-0.9100186387657532
Eqhbo1u6,37.527941999999996,55.69219399999999,-0.17527699086168047
VXCpXVtO,37.732826,55.814578000000004,-0.9964588326368206
ruh50nWT,37.543237,55.547036,-0.30493728166828155
fbHwWPwP,30.377937,59.82918000000001,-0.5858679117492506
DZnacIGm,37.63531,55.731212,0.17048378462258906
f9UjG9j3,37.603821999999994,55.865025,-0.21849708779721416
QapR03Z6,30.247469,59.843173,-0.7803583479591522
6HXoX1HZ,92.949832,56.04668,-0.9532387357012869
f2EweR1h,50.188938,53.19136999999999,0.3865842693002575
bXtjCW9X,82.96786,55.052327000000005,-0.39137747553934893
oWYaT4dK,30.320873,59.87869,0.04082349381598799
LLvbayjS,37.576367,55.819033999999995,-0.002396603119545705
zYEPdy6c,82.97831,55.037668000000004,-0.26171718473274785
3VbIMBNL,37.75197,55.758818999999995,0.34336417236472383
YQ7ziyzt,39.715453000000004,47.282521,-0.4345975724748826
6FdFnHvc,56.034734,54.789618000000004,0.12726368768705537
q21AU0gF,37.818283,55.752683,0.9700555779299623
msf1cbvr,37.749660999999996,55.659647,0.17048378462258906
oEOiQlpv,49.21689,55.76954,0.602684753977926
zaG5km8I,39.756130999999996,47.282688,-0.045616700055079396
mZTEZ4bf,50.158969,53.197251,-0.26171718473274785
6pVArqoM,29.777139000000002,59.909612,-1.212559317314489
Y5ARpcKu,30.162239000000003,59.807007999999996,-1.1693392203789554
2SKYY79M,50.246331,53.212182999999996,3.2391106670454812
zzmWckqN,30.314963,60.047136,-0.9532387357012869
ZfB8GmX1,50.188602,53.191244,0.17048378462258906
TvWyQA6I,37.590986,55.736219999999996,1.985727855915004
wCIpiNOn,30.392071,59.858334,0.4730244631713249
f0dnYtDK,56.083769,54.821121999999995,-0.5642578632814836
WC4LMU6t,30.414226,59.95951899999999,-0.650698057152551
GVLixe1p,30.370209999999997,59.883,-0.17527699086168047
gy5R6Tzq,83.019867,55.00283,0.34336417236472383
owoZjLcJ,37.629579,55.898768000000004,-1.0396789295723543
qsQAaylC,37.618947,55.73404,-0.39137747553934893
bWXM7Z4I,60.65333100000001,56.856609999999996,-0.6939181540880848
xLWXr3Lf,37.731021000000005,55.729833,0.9484455294621955
W9hpCveX,37.505948,55.675511,-0.4778176694104163
ewJhpiY9,37.590618,55.79368100000001,7.215359585114581
xsb5xUU4,60.537870999999996,56.816863,-0.002396603119545705
YD1XoHg9,60.5324,56.86539200000001,-0.4778176694104163
fI0HvX5p,50.225666,53.25928100000001,0.30014407542919014
YmlaZQRx,37.531968,55.801912,1.7696273712373356
CxcTgNjn,37.660183,55.75524,0.5594646570423922
3HhvDYQp,30.268333000000002,59.850761999999996,-0.30493728166828155
ne5FR9fF,37.681473,55.717847,0.9484455294621955
psQh5f3D,30.260932,59.867776,-0.39137747553934893
nkt1PhrL,37.477381,55.85578,0.04082349381598799
akTbRDfA,30.355126000000002,59.921133999999995,-0.26171718473274785
tLinWS5n,30.391599,59.833301,-0.9100186387657532
wG77qDMd,30.204863,59.83404,-0.26171718473274785
JX7XV6mD,37.743868,55.613216,-0.7803583479591522
jf7hZLjk,60.554713,56.869248999999996,-0.6074779602170174
6B6HHnCd,50.121798,53.187213,0.04082349381598799
PUp3EyzF,37.664266999999995,55.870102,-0.26171718473274785
PJ5m7cqh,82.976488,55.056951,1.985727855915004
YdPYoxfU,30.362054999999998,59.931738,-0.7803583479591522
AA8hN7bJ,37.628765,55.740664,0.21370388155812275
uNw6t6xk,37.586825,55.794233,-0.002396603119545705
Ap42ei8k,37.67879,55.772909999999996,-0.9100186387657532
rn9A8r62,37.75213,55.619640000000004,-0.32654733013604836
960M6jye,37.70577,55.78295,-1.234169365782256
